id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54334,Beau logement avec vue magnifique sur les montagne,254811,Charlotte,,Quartier 5-1,46.914,-71.19565,Entire home/apt,115,2,94,2019-08-27,0.75,1,135,1,
138381,Bed & Breakfast La California,675584,Mary,,Sillery,46.76843,-71.26636,Private room,145,1,158,2021-10-23,1.27,2,354,11,
198548,Fabulous view - Central - Ideal work from home,960772,Marianne,,Saint-Roch,46.81169,-71.22522,Entire home/apt,150,30,51,2019-11-12,0.41,1,160,3,
214967,Au bord du fleuve/Beach house,1110010,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80286,-71.21271,Private room,83,3,172,2021-08-27,1.53,1,74,10,
268812,Apartment Old city Quebec condo,1408583,Émilie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81023,-71.21082,Entire home/apt,40,30,77,2018-05-11,0.64,1,0,0,
330502,Home sweet home!,1686119,Claire,,Vieux-Moulin,46.85134,-71.21403,Entire home/apt,89,3,33,2015-09-15,0.28,1,309,0,
502417,Centennial townhouse 1915- No CITQ 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Entire home/apt,98,2,178,2020-02-18,1.60,6,202,0,
517628,Entire Townhouse on Historic rue Champlain,2216595,Jennifer,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80552,-71.20696,Entire home/apt,432,2,19,2019-12-26,0.70,1,27,4,
562682,New-York experience -  CITQ No 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Entire home/apt,70,90,103,2020-01-01,1.65,6,202,0,
588889,Waterfront in Quebec City,2904660,Mariane,,Lac-Saint-Charles,46.93219,-71.38034,Entire home/apt,300,7,6,2021-08-15,0.10,2,0,2,
652744,Vintage Artistic  entire flat 2.5 - No C!TQ 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Entire home/apt,65,2,122,2020-01-02,1.41,6,202,1,
652815,The Québécoise   No d'établissement 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Private room,60,90,104,2019-10-16,0.94,6,270,0,
652950,SUPER VIEW  on the city- CITQ 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Private room,68,90,86,2019-12-31,0.85,6,202,0,
659635,Confortable TWIN BEDS with artistic walls,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Private room,68,2,90,2020-02-19,0.81,6,202,0,
661569,Large Charming Room w/ View,675584,Mary,,Sillery,46.76978,-71.26591,Hotel room,145,1,79,2021-10-17,0.79,2,354,15,
760018,Bohème Contemporaine w parking - Citq#301838,4005779,Marie-Christine,,Vieux-Limoilou,46.82868,-71.22634,Entire home/apt,100,25,75,2019-12-26,0.70,1,6,9,
878309,Large and sunny apartment,4598359,Agnes,,Sillery,46.78341,-71.25123,Entire home/apt,75,32,28,2020-10-31,0.28,2,188,2,
878904,Charming studio,4598359,Agnes,,Sillery,46.7817,-71.25042,Entire home/apt,50,32,19,2021-01-31,0.30,2,192,3,
896581,"Québec, chambre avec vue partielle sur le Fleuve",4646399,Mélody,,Cap-Rouge,46.74721,-71.35105,Private room,80,2,6,2017-08-06,0.06,2,363,0,
916246,furnished apt Old Quebec,1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81423,-71.2087,Private room,30,31,0,,,3,309,0,
975749,appart central avec parking 6 pers.,3704617,Atnae Et Pascal,,Saint-Sacrement,46.79359,-71.25751,Entire home/apt,75,29,49,2015-12-01,0.47,1,310,0,
997400,lovely appartement,5480680,Adriana,,Chutes-Montmorency,46.88356,-71.17293,Entire home/apt,37,2,478,2021-10-19,4.63,2,183,51,
1001559,Modern Montcalm condo (private parking),5508181,Simon,,Saint-Jean-Baptiste,46.80631,-71.22715,Entire home/apt,279,2,18,2021-08-20,0.52,1,39,13,302754
1014369,Pretty 4 fully furnished rooms,5580354,Jennifer,,Saint-Sauveur,46.81208,-71.23457,Entire home/apt,850,30,251,2020-03-31,2.40,1,150,0,
1094871,"Perfect location, heart of Qc City!",6015223,Guillaume,,Saint-Jean-Baptiste,46.80669,-71.22328,Entire home/apt,95,3,140,2019-08-18,1.63,1,0,0,
1103650,"3 bdr Home Old Quebec, Vieux-Quebec, 2 parkings",6060744,Sophie,,Saint-Jean-Baptiste,46.80844,-71.22057,Entire home/apt,350,6,22,2020-01-03,0.22,1,348,0,
1157303,En plein coeur du Vieux-Québec,6341801,Olivier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81619,-71.21153,Entire home/apt,105,3,226,2020-02-10,2.22,1,76,0,
1240632,Sunny and quietRoom to rent monthly,6212858,Katia,,Duberger-Les Saules,46.80802,-71.33486,Private room,16,30,9,2019-06-09,0.23,3,215,2,
1406193,"Québec, qc Parc Victoria 4 1/2 c.e. meublé tv wifi",7586751,Mylène,,Saint-Sauveur,46.81401,-71.23619,Entire home/apt,200,240,77,2017-07-22,0.77,1,309,0,
1486117,Magnifique chambre Petit-Champlain,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81528,-71.20141,Private room,109,2,141,2021-08-29,1.41,8,16,12,
1486498,Magnificient room in historic Building Old Quebec,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81271,-71.20454,Private room,102,2,189,2020-02-16,2.50,8,2,16,
1486966,Cozy Room Petit-Champlain,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81294,-71.20367,Private room,95,1,164,2020-02-16,2.00,8,266,0,
1487080,Magnificient room Petit Champlain,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81398,-71.203,Private room,102,2,139,2019-12-22,1.51,8,4,10,
1487383,Amazing Appartment with a stunning view,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81076,-71.2064,Entire home/apt,222,2,227,2021-09-15,2.31,8,245,16,
1516068,Chambre dans maison privée,6137330,André,,Sillery,46.78447,-71.25825,Private room,20,31,21,2016-09-28,0.23,2,176,0,
1635571,Spacious room - 2 DOUBLE BEDS,8687028,Nicola,,Maizerets,46.83739,-71.22299,Private room,70,1,146,2021-09-07,1.61,8,50,30,
1645445,AMAZING 2STORIES CONDO IN OLDQUEBEC,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81568,-71.20777,Entire home/apt,245,28,113,2018-11-25,1.52,2,263,0,
1683632,appartement conjoint,8895388,Richard,,Saint-Jean-Baptiste,46.80696,-71.22751,Entire home/apt,150,2,92,2021-07-03,0.97,1,365,6,
1791781,Grand appartement à 2 pas du Vieux-Québec,9400797,Christine,,Saint-Jean-Baptiste,46.80912,-71.22083,Entire home/apt,40,29,25,2018-10-07,0.47,2,300,2,
1851589,Bright room near parc for skiing,8687028,Nicola,,Maizerets,46.83672,-71.22148,Private room,75,1,56,2021-10-30,0.61,8,43,26,
1863842,3 bdr appartment near attractions,1645012,Gaby,,Quartier 5-4,46.86202,-71.1895,Entire home/apt,120,2,231,2019-08-01,2.37,1,365,2,
1913443,Nice apt 5 min. walking from Old Qc,9400797,Christine,,Saint-Jean-Baptiste,46.80912,-71.22083,Entire home/apt,45,30,34,2018-09-03,0.39,2,0,0,
1979239,Zen Room downtown Qc City,10214782,Véronika,,Saint-Sauveur,46.81187,-71.23208,Private room,45,2,314,2021-09-30,3.33,2,70,12,
2027990,"spacious, renovated room downtown 2",3927227,Paul,,Saint-Sacrement,46.79181,-71.24852,Private room,17,31,31,2015-08-20,0.34,3,206,2,
2076200,Modern with cachet-Condo Old Quebec,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81416,-71.20769,Entire home/apt,182,28,74,2019-03-30,1.03,2,274,1,
2203513,Cozy Studio in Central Quebec | Furnished,2874168,Brigitte / Ghislain,,Saint-Sacrement,46.79546,-71.2465,Entire home/apt,54,30,29,2019-05-04,0.38,1,190,2,
2578139,Large private room,6825502,André,,Sillery,46.78285,-71.25946,Private room,20,31,26,2019-03-31,0.34,2,96,1,
2719825,"Apartment, room  basement",13891705,Daniel,,Maizerets,46.83823,-71.23241,Entire home/apt,28,2,27,2016-07-04,0.31,2,0,0,
2803587,Quebec city Loft /appartement,14339917,Tony,,Saint-Roch,46.81566,-71.22472,Entire home/apt,79,1,430,2021-10-01,4.77,1,57,32,
2815533,Heart of Old Quebec,14402481,Jacques,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81158,-71.21166,Entire home/apt,45,32,5,2021-10-03,0.23,1,129,4,
2854775,Littoral's Condo | Old Quebec and River view,14594594,Jonathan,,Quartier 5-4,46.85389,-71.18559,Hotel room,218,4,10,2019-08-05,0.12,5,297,0,
2930811,The most chosen Airbnb room in Quebec city,14966026,Maxim,,Saint-Sauveur,46.80956,-71.2417,Private room,64,1,923,2021-09-17,10.36,3,47,127,
3028706,Old-Port of Quebec city,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.816685,-71.209061,Entire home/apt,47,31,4,2019-02-11,1.21,3,189,3,
3101045,1 bedroom apartment near Old Quebec,1646154,Dimitri,,Saint-Sauveur,46.81357,-71.23875,Entire home/apt,25,60,22,2019-08-13,0.25,7,339,0,
3110790,Large family room,8687028,Nicola,,Maizerets,46.83647,-71.22146,Private room,75,1,157,2017-12-29,1.78,8,44,26,
3111227,Sleeping in the tower!,8687028,Nicola,,Maizerets,46.8365,-71.22211,Private room,75,1,85,2021-10-06,0.97,8,40,36,
3111553,Romantic tower room,8687028,Nicola,,Maizerets,46.83663,-71.22149,Private room,70,1,280,2021-09-10,3.41,8,20,122,
3111625,Cozy room with terrace access,8687028,Nicola,,Maizerets,46.83695,-71.22303,Private room,95,1,35,2017-06-28,0.52,8,0,1,
3111690,The Chick Shack,8687028,Nicola,,Maizerets,46.83726,-71.22245,Private room,65,1,52,2019-06-15,0.71,8,0,3,
3147232,Private rooftop + amazing location AERP 301616,6012904,Frédéric,,Saint-Jean-Baptiste,46.81129,-71.22268,Entire home/apt,212,3,81,2021-10-19,1.17,1,186,19,
3238757,Superbe condo vue sur le fleuve Qc,16386419,Édith,,Saint-Louis,46.75348,-71.30883,Entire home/apt,91,2,0,,,1,0,0,
3294316,Le 81 Saint-Louis,16531842,Camille,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81027,-71.20983,Entire home/apt,90,30,0,,,1,309,0,
3475573,"Superb condo in old Quebec, private room - double",17506435,Francis,,Saint-Jean-Baptiste,46.81137,-71.21599,Private room,75,4,131,2020-03-05,1.49,2,172,0,
3479387,Fabulous 2bed 3rd floor condo + cute cat,17526167,Catou,,Montcalm,46.8003,-71.2362,Entire home/apt,100,3,32,2016-08-09,0.36,1,0,0,
3486441,Au coeur de la vie Limoilienne,17555242,Julien-Pierre,,Vieux-Limoilou,46.82527,-71.2314,Entire home/apt,110,31,44,2019-06-03,0.49,1,365,3,
3499399,CONDO PLEIN CENTRE-VILLE,12810887,Rémy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81093,-71.21275,Entire home/apt,100,30,56,2019-09-14,0.64,1,29,5,
3566946,"Unifamiliale, RDC & Basement, 6 1/2",13891705,Daniel,,Maizerets,46.83815,-71.23202,Entire home/apt,28,2,20,2016-03-06,0.23,2,0,0,
3592334,House for rent,3197450,Pierre,,Cité Universitaire,46.78257,-71.30341,Entire home/apt,129,5,18,2017-08-27,0.24,1,136,0,
3599705,Beautiful Down Town Loft - with parking,18136166,Mathieu,,Saint-Roch,46.81011,-71.22936,Entire home/apt,104,31,81,2021-01-08,0.92,1,288,2,
3731628,Great Space in Heart of Old Town,19070558,Peter,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81426,-71.20722,Entire home/apt,109,2,375,2021-10-30,4.35,1,283,37,
3731999,"Cosy apt Quebec downtown, sleeps 4",1646154,Dimitri,,Saint-Sauveur,46.81434,-71.23963,Entire home/apt,32,55,30,2016-08-28,0.40,7,304,0,
3827476,Maison située dans le Vieux-QuébecPermis REF-58746,19694974,Jean-Patrick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80202,-71.20967,Entire home/apt,295,4,15,2019-09-16,0.20,2,176,0,
3840299,"Central, Authentique et Unique",16308082,Jean-Francois,,Saint-Jean-Baptiste,46.81107,-71.22202,Entire home/apt,116,2,520,2021-10-26,5.92,2,96,68,
3861813,Penthouse historique avec vue remarquable Vieux-QC,19871269,Marco,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81596,-71.20812,Entire home/apt,250,31,9,2017-12-17,0.18,1,0,0,
3898375,Beau condo près du fleuve!,20070021,Jean-Francois,,Saint-Louis,46.75267,-71.30948,Entire home/apt,57,365,23,2015-12-29,0.27,1,179,0,
4069643,Mini Appart 4 pers. U. Laval - Famille & Lgbt & ZD,21107303,Flavie,,Sillery,46.7893,-71.25003,Entire home/apt,73,2,190,2020-07-23,2.18,3,309,2,
4077412,"Chambre privée et +, près de tout !",21149027,Marc,,Saint-Sauveur,46.81136,-71.23334,Private room,30,1,378,2020-02-15,4.78,1,0,0,
4215307,★★★★ Bienvenue chez moi ★★★★,3201898,Francois,,Saint-Sauveur,46.81044,-71.23905,Entire home/apt,44,1,489,2021-07-29,6.17,1,319,61,
4276973,Forest Loft in Downtown Quebec City,19909639,Louis,,Saint-Roch,46.81459,-71.22607,Entire home/apt,99,1,606,2020-07-29,7.22,22,129,64,
4286898,Pied-à-terre au Centre-Ville de Qc,22254953,Rod,,Maizerets,46.83958,-71.22535,Private room,240,28,0,,,1,0,0,
4493821,FURNISHED CONDO IN QUEBEC GRANDE AL,16066615,Maxim,,Montcalm,46.79572,-71.23553,Entire home/apt,50,30,22,2019-06-15,0.27,1,0,0,
4563559,Chambre à louer long terme (2),6212858,Katia,,Duberger-Les Saules,46.80757,-71.33553,Private room,16,30,9,2017-11-01,0.15,3,270,3,
4567493,Gîte du Hu-Art (GALARNEAU room),23676164,Pierre,,Lac-Saint-Charles,46.91826,-71.38308,Private room,129,1,1,2015-04-23,0.01,4,309,0,
4567897,Gîte du Hu-Art (BRUNANTE room),23676164,Pierre,,Lac-Saint-Charles,46.91876,-71.38078,Private room,129,1,8,2021-02-28,0.16,4,309,1,
4585669,Littoral - Signature | 2 Queens,14594594,Jonathan,,Quartier 5-4,46.85574,-71.18663,Hotel room,119,1,71,2021-08-21,0.90,5,326,15,
4596193,Private tiny house & Courtyard + Parking,18991700,Olivier,,Saint-Sauveur,46.80894,-71.24234,Entire home/apt,120,30,24,2017-10-08,0.29,1,89,0,
4613578,2 and a half in the center-life of Quebec,23901714,Reynald,,Saint-Louis,46.77217,-71.29623,Entire home/apt,75,1,237,2019-08-25,2.88,1,133,47,
4617223,Gite du Hu-Art (ZEN room),23676164,Pierre,,Lac-Saint-Charles,46.91847,-71.3834,Private room,129,1,7,2019-12-25,0.10,4,309,0,
4617481,Gîte du Hu-Art (HUARD room),23676164,Pierre,,Lac-Saint-Charles,46.91737,-71.38351,Private room,129,1,1,2015-07-03,0.01,4,309,0,
4803830,Hôtel Motel Le Châteauguay,24747916,Alex,,Quartier 5-4,46.85766,-71.1767,Private room,84,1,4,2016-06-29,0.05,3,364,1,
4820844,"Vivre le Vieux-Québec, sur place !",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815,-71.20631,Entire home/apt,34,1000,1,2015-09-30,0.01,4,365,0,
4902020,Au coeur du Vieux-Québec,25227914,Cécile,,Saint-Roch,46.81626,-71.22304,Entire home/apt,85,4,101,2020-03-16,1.37,1,69,8,
4913189,Chambre avec accès à l'appartement-3km du downtown,25300924,Christian,,Saint-Sauveur,46.80663,-71.26214,Private room,31,2,59,2019-10-13,0.72,1,156,3,
4962994,Le logis de Charlotte,25584124,Farrah,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81052,-71.20643,Entire home/apt,250,2,12,2021-10-01,3.83,1,0,12,303132
4995782,"Penthouse with terrace, downtown Quebec, parking$",12849225,Nicole,,Saint-Jean-Baptiste,46.81187,-71.21766,Entire home/apt,125,30,45,2020-01-02,0.56,1,321,0,
5051170,2 bedroom in Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81483,-71.23875,Entire home/apt,39,30,21,2017-07-03,0.31,7,295,2,
5094755,Beautiful house near services.,26324945,Marie-Helene,,Saint-Sacrement,46.79017,-71.25455,Entire home/apt,259,2,18,2019-08-13,0.24,1,0,0,
5100852,Charmante maison familiale au centre-ville,11164340,Marie-Claire,,Saint-Sauveur,46.81267,-71.23883,Entire home/apt,150,5,10,2018-08-21,0.19,1,0,0,
5160965,"Chambre ""RELAX"" au cœur de Québec!",26691052,Géraldine,,Sillery,46.78338,-71.24704,Private room,50,32,130,2017-08-10,1.58,3,365,0,
5245727,"chambre d,hotes privee dans le Vieux Quebec",15391280,Gaetan,,Saint-Jean-Baptiste,46.80775,-71.22407,Private room,88,1,3,2018-02-27,0.73,3,183,2,
5442064,"Home near downtown Quebec, Spa, jacuzzi and wine.",28224563,Martine,,Pointe-de-Sainte-Foy,46.76392,-71.32674,Entire home/apt,310,3,54,2019-08-11,0.97,1,184,9,
5457653,"Chambre ""ZEN"" au cœur de Quebec!",26691052,Géraldine,,Sillery,46.78328,-71.24659,Private room,50,32,143,2018-10-07,1.80,3,365,0,
5487325,Chambre privée dans une maison,6825502,André,,Sillery,46.7837,-71.25888,Private room,20,31,8,2020-03-02,0.13,2,112,1,
5495123,"Petit pied-à-terre, Vieux-Québec",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81628,-71.20766,Entire home/apt,29,1000,1,2015-08-15,0.01,4,365,0,
5517202,Au coeur du Quartier des Arts!,5758591,Marie-Lou,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.79403,-71.22944,Entire home/apt,350,3,36,2021-08-27,1.10,3,295,3,
5536939,Grand condo Vieux-Québec*,4252877,Nathalie,,Saint-Jean-Baptiste,46.81246,-71.21678,Entire home/apt,58,30,21,2019-09-07,0.28,5,65,3,
5702319,Appartement 2 chambres confortable - Québec City,29564708,Léa,,Vieux-Limoilou,46.82772,-71.24096,Entire home/apt,70,1,14,2021-10-18,3.47,1,6,14,
5734900,Montcalm District - Center of all,22000906,Nicos,,Montcalm,46.80507,-71.23418,Entire home/apt,145,16,0,,,1,178,0,
5847476,LOFT POUR 4 PERS SUR SAINT JEAN,29818429,Emmanuelle,,Saint-Jean-Baptiste,46.81088,-71.21751,Entire home/apt,170,32,102,2020-01-02,1.30,2,364,0,
5847721,STUDIO AU COEUR DE SAINT JEAN,29818429,Emmanuelle,,Saint-Jean-Baptiste,46.81047,-71.21617,Entire home/apt,100,32,93,2019-02-17,1.24,2,180,0,
5880353,Condo/Loft Urbain,11857139,Jean-Sébastien,,Vieux-Limoilou,46.82466,-71.22379,Entire home/apt,115,30,5,2016-11-02,0.10,1,1,0,
6055191,Superbe loft à Québec,5099838,Maria,,Saint-Jean-Baptiste,46.81045,-71.22426,Entire home/apt,80,32,23,2018-08-18,0.30,1,345,0,
6091563,Cozy pied à terre in Québec city,31612995,David,,Saint-Sauveur,46.80904,-71.23455,Entire home/apt,88,30,9,2016-08-13,0.12,1,0,0,
6100766,Old- port Loft design,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81579,-71.20808,Entire home/apt,40,31,8,2020-02-08,0.13,3,205,2,
6163009,Chambre quartier historique.,31972716,Eric,,Chutes-Montmorency,46.8796,-71.16519,Private room,50,60,15,2017-08-27,0.19,2,362,0,
6167471,CHARMANT loft dans le Vieux-Port de Québec,18684279,Luc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8171,-71.2033,Entire home/apt,91,2,144,2021-10-11,1.84,1,48,48,
6232233,1 room downtown apartment,1646154,Dimitri,,Saint-Sauveur,46.81471,-71.2383,Entire home/apt,25,40,21,2019-12-05,0.33,7,250,0,
6446117,"Flat to share, 5km from Old Québec",33655018,Guillaume,,Saint-Sacrement,46.79247,-71.26534,Private room,50,32,7,2019-08-31,0.17,1,321,0,
6459264,Logement de luxe avec vue incroyable,15649086,Odette,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81367,-71.21705,Entire home/apt,100,31,2,2021-09-20,0.71,1,191,2,
6601346,Superbe condo dans le vieux-Quebec,34035303,Denise,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80979,-71.21139,Entire home/apt,95,30,75,2020-01-01,1.16,1,0,0,
6746347,Clean Cozy Furnished Apartment (Minimum 60 days),15960979,Alain,,Saint-Jean-Baptiste,46.80815,-71.22858,Entire home/apt,44,60,123,2018-09-25,1.77,1,301,2,
6852451,Loft with river view,35884345,Marc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80395,-71.20924,Entire home/apt,50,31,79,2020-03-07,1.68,1,191,2,
6870833,Great apartment in perfect location,35939583,Gilles,,Saint-Jean-Baptiste,46.81075,-71.22379,Entire home/apt,69,2,275,2021-10-15,3.61,1,313,36,
6878287,Chambre près des Chutes Montmorency!,31972716,Eric,,Chutes-Montmorency,46.88037,-71.16497,Private room,50,60,13,2016-09-02,0.17,2,363,0,
6897654,"Near Old City, 2 rooms, free parkingt, Wifi",36143188,Monique,,Vieux-Limoilou,46.82798,-71.22948,Entire home/apt,60,31,5,2018-07-28,0.12,1,290,0,
6947321,Maison espace interessant Quebec,36425487,Bernard,,Neufchâtel-Est/Lebourgneuf,46.85548,-71.2901,Entire home/apt,350,1,173,2021-08-02,2.28,1,347,16,
6970133,Littoral - Signature Plus | 1 Queen,14594594,Jonathan,,Quartier 5-4,46.85548,-71.1852,Hotel room,148,1,30,2019-10-27,0.39,5,333,3,
7001110,Family gataway !,32077416,Cindy,,Saint-Sacrement,46.79536,-71.2591,Entire home/apt,150,3,78,2019-07-10,1.01,1,331,2,
7003871,Spacious room Ensuite Garden,17286960,Caroline,,Saint-Jean-Baptiste,46.81185,-71.21827,Private room,165,3,6,2019-01-06,0.08,3,0,0,
7006697,Le garage,36730732,Lyne,,Quartier 4-5,46.85369,-71.26325,Entire home/apt,55,2,147,2018-10-09,1.92,2,150,5,
7129699,Great loft in Perfect Location,37341683,Raphael,,Saint-Jean-Baptiste,46.81077,-71.22206,Entire home/apt,67,2,315,2021-10-23,4.15,1,323,34,
7140600,Close to Laval University!!!!,7006458,Odile,,Cité Universitaire,46.78711,-71.26385,Entire home/apt,42,30,55,2019-06-15,0.72,2,198,0,
7219875,Québec City (***) Superbe Sécuritaire ;,17893514,Lauraine,,Cité Universitaire,46.7764,-71.30049,Private room,37,35,60,2018-08-07,0.80,3,244,0,
7430769,Quebec City Condo in the Vieux-Port,7096839,Frances,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81437,-71.2029,Entire home/apt,127,32,50,2017-07-04,0.86,1,151,4,
7479188,"Luxurious Apartment, Private Parking & Rooftop",3813034,Rachel,,Saint-Sauveur,46.8094,-71.23117,Entire home/apt,205,3,122,2021-10-11,1.62,1,0,6,
7491399,"Private room, living room and wc",39234978,Mario,,Duberger-Les Saules,46.82429,-71.28873,Private room,64,3,193,2019-08-31,2.53,1,113,11,
7513008,Large Quiet Room in Sainte-Foy,10023073,Kevin,,Cité Universitaire,46.77829,-71.28722,Private room,32,30,7,2021-09-30,0.11,3,237,1,
7633284,Littoral's Suite | Old Quebec and River view,14594594,Jonathan,,Quartier 5-4,46.85688,-71.18675,Hotel room,179,1,2,2019-10-12,0.07,5,184,0,
7634457,Quartier historique le Trait-Carré,38037789,Jack Et Cathy,,Quartier 4-5,46.8604,-71.27167,Entire home/apt,70,14,15,2015-08-30,0.20,1,189,0,
7651759,"Private appartment in old Sillery, Quebec",12208568,Jean-Michel,,Sillery,46.77585,-71.2461,Entire home/apt,34,32,40,2018-07-21,0.74,1,66,1,
7676538,Magnifique condo Vieux-Québec,40309767,Frédéric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81518,-71.21316,Entire home/apt,58,30,10,2020-01-11,0.13,1,312,1,
7677054,"Québec city, chambre immense bien éclairée!",17893514,Lauraine,,Cité Universitaire,46.77633,-71.30208,Private room,56,35,85,2019-07-08,1.12,3,190,1,
7757954,Corporate Stays | Le Shaughn | Modern 1BR,38459934,Corporate Stays,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81542,-71.21235,Entire home/apt,95,30,7,2017-01-01,0.09,6,81,0,
7763317,"Québec city, confortable, lavabo et bien située;)",17893514,Lauraine,,Cité Universitaire,46.7765,-71.30077,Private room,42,35,41,2018-09-30,0.54,3,59,0,
7763332,Splendid loft in Old Quebec,17266932,Chantale Et Robert,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81607,-71.20984,Entire home/apt,163,1,439,2021-11-02,5.78,2,249,71,301559
7800019,Au cœur de Limoilou 297848,41055265,Hélène,,Vieux-Limoilou,46.82073,-71.22398,Entire home/apt,210,2,88,2020-02-16,1.17,2,340,0,
7854562,Bienvenue Chez moi,41314384,Patronnecg,,Saint-Roch,46.8127,-71.22958,Private room,80,2,0,,,1,0,0,
7899556,House in the heart of Quebec City,41651776,Mohamed,,Cité Universitaire,46.77472,-71.28475,Entire home/apt,140,1,13,2015-09-08,0.17,1,0,0,
7966751,Condo Vieux-Québec 2 chambres/mois,28326938,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81457,-71.20194,Entire home/apt,100,32,0,,,1,309,0,
7968592,Littoral - Signature Plus | 2 Queens,14594594,Jonathan,,Quartier 5-4,46.85484,-71.18675,Hotel room,148,1,22,2021-07-28,0.47,5,330,9,
8071221,"Condo neuf, moderne et lumineux",42631993,Marie-Eve,,Neufchâtel-Est/Lebourgneuf,46.83984,-71.31181,Entire home/apt,110,2,15,2016-07-21,0.20,1,0,0,
8147621,Logement  près du centre  videotron,43017387,Simon,,Vanier,46.82196,-71.26746,Entire home/apt,36,30,97,2019-08-16,1.51,1,318,0,
8173540,"Cozy n Unique, DOWNTOWN OLD QUEBEC",22697179,Vincent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80564,-71.21806,Entire home/apt,101,2,320,2021-10-08,4.29,1,67,33,
8212271,"Peaceful bedroom, 20mn from the Château Frontenac",8659915,Claude,,Saint-Jean-Baptiste,46.80988,-71.22301,Private room,70,1,157,2021-10-25,2.54,1,318,11,
8308704,Grand et Spacieux Condo 4½,43805761,Alexa,,Quartier 5-2,46.88393,-71.20901,Entire home/apt,97,1,4,2018-05-02,0.10,1,128,0,
8341363,"Apppartement privé, parking, WIFI, Netflix, Crave",43967589,Claude,,Saint-Jean-Baptiste,46.811043,-71.222084,Entire home/apt,173,1,591,2021-10-11,7.90,1,0,49,
8363346,Beautiful sunny loft by the river,13851910,Isis,,Saint-Sauveur,46.81526,-71.24229,Entire home/apt,200,7,9,2018-09-02,0.14,1,321,0,
8428431,Logement entier ( Oasis de paix).,43386574,Felix,,Vieux-Limoilou,46.82462,-71.24014,Entire home/apt,77,1,348,2019-12-26,4.66,1,0,0,
8575961,Great apartment Downtown Quebec,28772277,Julie,,Saint-Sauveur,46.81124,-71.2327,Entire home/apt,151,32,35,2019-07-15,0.63,1,191,1,
8626868,Spacieuse suite ancestrale avec murs de pierre,8687028,Nicola,,Maizerets,46.83872,-71.22119,Hotel room,75,1,9,2021-02-21,1.02,8,0,9,
8662732,Grande chambre bien éclairée meuble,45514378,Pierre,,Sillery,46.78478,-71.24653,Private room,45,3,303,2020-02-08,4.19,4,128,0,
8663249,Logement aux portes de la nature,45516436,Clement,,Loretteville,46.86142,-71.36017,Private room,62,2,36,2018-08-27,0.75,1,285,4,306546
